Title, Link, Text
नारायणगढ–मुग्लिन सडकमा ग्याँस बुलेटमा आगलागी, सडक अवरुद्ध;https://www.onlinekhabar.com/2022/05/1133925;१३ जेठ, चितवन । चितवनको नारायणगढ–मुग्लिन सडकखण्डको पन्ध्र किलो भन्ने स्थानमा ग्याँस बोकेको बुलेटमा आगलागी भएको छ ।नारायणगढबाट मुग्लिनतर्फ जाँदै गरेको बुलेटमा आगलागी भएको जिल्ला प्रहरी कार्यालय चितवनका प्रवक्ता नरहरि अधिकारीले जानकारी दिए ।दिउँसो १ बजेतिर बुलेटमा आगलागी भएको हुँदा सम्भावित क्षतिको न्युनिकरणको लागि नारायणगढ मुग्लिङ सडक खण्ड दुई तर्फी बन्द गरिएको प्रहरीले जनाएको छ ।जिल्ला ट्राफिक प्रहरी कार्यालय चितवनले आगो पूर्ण रुपमा नियन्त्रणमा नआउनजेल सचेत बनिदिन सो सडक भएर यात्रा गर्ने सबैलाई अनुरोध गरेको छ ।
नारायणगढ–मुग्लिन सडकमा ग्याँस बुलेटमा आगलागी, सडक अवरुद्ध;https://www.onlinekhabar.com/2022/05/1133925;१३ जेठ, चितवन । चितवनको नारायणगढ–मुग्लिन सडकखण्डको पन्ध्र किलो भन्ने स्थानमा ग्याँस बोकेको बुलेटमा आगलागी भएको छ ।नारायणगढबाट मुग्लिनतर्फ जाँदै गरेको बुलेटमा आगलागी भएको जिल्ला प्रहरी कार्यालय चितवनका प्रवक्ता नरहरि अधिकारीले जानकारी दिए ।दिउँसो १ बजेतिर बुलेटमा आगलागी भएको हुँदा सम्भावित क्षतिको न्युनिकरणको लागि नारायणगढ मुग्लिङ सडक खण्ड दुई तर्फी बन्द गरिएको प्रहरीले जनाएको छ ।जिल्ला ट्राफिक प्रहरी कार्यालय चितवनले आगो पूर्ण रुपमा नियन्त्रणमा नआउनजेल सचेत बनिदिन सो सडक भएर यात्रा गर्ने सबैलाई अनुरोध गरेको छ ।
काठमाडौं महानगरको मेयरमा बालेन साह निर्वाचित;https://www.onlinekhabar.com/2022/05/1133677;१२ जेठ, काठमाडौं । काठमाडौं महानगरपालिकाको मेयरमा बालेन्द्र साह (बालेन) निर्वाचित भएका छन् । स्वतन्त्र उम्मेदवार साह ६१ हजार ७६७ मत ल्याउँदै काठमाडौं महानगरको मेयरमा निर्वाचित भएका हुन् ।साहका निकटतम प्रतिद्वन्द्वी नेपाली कांग्रेसकी उम्मेदवार सिर्जना सिंहले ३८ हजार ३४१ मत ल्याइन् । नेकपा एमालेका उम्मेदवार केशव स्थापितले ३८ हजार ११७ मत ल्याए ।उपमेयरमा नेकपा एमालेकी उम्मेदवार सुनिता डंगोल विजयी भइन् । उनले ६८ हजार ६१२ मत ल्याउँदा निकटतम प्रतिद्वन्द्वी नेकपा समाजवादीका रामेश्वर श्रेष्ठले २३ हजार ८०६ मत ल्याए ।को हुन् बालेन ? ३१ वर्षीय बालेन पेशाले इन्जिनियर हुन् । नयाँ पुस्ताबीच उनी र्‍यापरका रूपमा पनि चर्चित छन् ।काठमाडौंको गौरीगाउँमा जन्मिएका साह आयुर्वेदिक चिकित्सक डा. रामनारायण साह र ध्रुवदेवी साहका छोरा हुन् । ह्वाइट हाउस इन्स्टिच्युट अफ टेक्नोलोजीबाट सिभिल इन्जिनियरिङमा स्नातक र भारतको कर्नाटक विश्वेश्वरैया राष्ट्रिय प्रौद्योगिक संस्थानबाट स्ट्रक्चरल इन्जिनियरिङमा स्नातकोत्तर उनी पेशाको क्रममा देशका ६५ जिल्ला पुगेको बताउँछन् ।२०७२ सालको महाभूकम्पपछि उनले उद्धार र राहतको काममा सक्रिय भएर समाजसेवीको छवि पनि बनाए ।नयाँ पुस्ताले रुचाएका पेशाकर्मी, र्‍यापर तथा कवि–लेखक साहको जितलाई कमैले आकलन गरेका थिए । तर पुराना राजनीतिक दलहरुलाई चुनौती दिंदै उनी काठमाडौं महानगरको मेयरमा निर्वाचित भएका छन् ।सुरुवातमा विशेषतः फिल्म, संगीत र फेसन क्षेत्रका सेलिब्रिटीहरु साहको पक्षमा देखिएका थिए । पछि क्रमशः अन्य क्षेत्रका अगुवाहरु पनि उनको पक्षमा खुल्दै गए ।मेयरका अर्का प्रतिस्पर्धी केशव स्थापितले उनलाई लक्षित गरेर विवादास्पद अभिव्यक्ति दिन थालेपछि साह झनै चर्चामा आए । उनले स्थापित आफ्नो ब्राण्ड एम्बेसडर भएको अभिव्यक्ति दिएका थिए ।आफ्नो इञ्जिनियरिङ पृष्ठभूमिका कारण काठमाडौंको विकासका लागि आफू योग्य उम्मेदवार भएको उनको बुझाइ थियो । ‘अहिले मैले पूर्वाधार, बाटो, पुल, विद्यालय, अस्पताल बनाउने काम गरिरहेको थिएँ, थोरै नीति निर्माणमा संलग्न हुने, शिक्षा, स्वास्थ्यदेखि लिएर फोहोर व्यवस्थापनमा इञ्जिनियरिङ जस्ता समग्र कुरामा म सरिक छु’ उनले भनेका थिए, ‘यो अनुभव काठमाडौं महानगरका लागि आवश्यक छ भन्ने मलाई लाग्छ, मैले निर्वाचित भएपछि गर्ने काम भनेको पनि तिनै विषयमा केन्द्रित हुनेछ ।’मिसा नेवाको उपमेयर यात्राकाठमाडौं महानगरको उपमेयरमा निर्वाचित भएकी सुनिता डंगोलले सन् २०११ की मिस नेवा हुन् । उनले रञ्जना लिपिलाई विश्वभर फैलाउने अभियन्ताको रूपमा पनि काम गरेकी छन् । लिपि क्विनको नामले पनि चिनिने डंगोलले संसारका एक दर्जनभन्दा बढी मुलुक भ्रमण गरिसकेकी छिन् । उनले सामाजिक विज्ञानमा स्नातकोत्तर गरेकी छिन् ।प्रतिभाशाली युवा नेतृ उनले सुरुमा काठमाडौं महानगरको मेयर पदका लागि उम्मेदवारी दिने घोषणा गरेकी थिइन् । मेयरको आकांक्षीका रुपमा उनले प्रचारप्रसार पनि तीव्र पारेकी थिइन् ।तर एमाले अध्यक्ष केपी ओलीले उनको एउटा अन्तर्वार्ता सुनेपछि भेट्न बोलाएका थिए । त्यसपछि उनलाई नेकपा एमालेबाट उपमेयरमा उठ्न प्रस्ताव गरिएको थियो ।विगतमा काठमाडौंका निवर्तमान मेयर विद्यासुन्दर शाक्यको टिममा विज्ञका रूपमा पनि काम गरिसकेकी उनी अन्तिम समयमा नेकपा एमालेबाट उपमेयरको उम्मेदवार बनिन् ।नेपाल भाषा विज्ञको रूपमा टेलिभिजनमा समेत काम गरेकी उनी वाक्कलामा पनि पोख्त छिन् । आफ्नो प्रस्तुतिका कारण पनि उनी युवा पुस्ताबीच चर्चाको पात्र बनेकी छिन् ।नेकपा एमालेले काठमाडौं उपत्यकामा स्वतन्त्र र युवा उम्मेदवारप्रति मतदाताको आकर्षणलाई ध्यान दिएर उनलाई उपमेयरको उम्मेदवार बनाएको अनुमान गरिएको थियो । हुन पनि उनी ठूलो मतअन्तरले उपमेयरमा विजयी भइन् ।
काठमाडौंको गुह्यश्वरी खोलामा पुरुषको शव भेटियो;https://www.onlinekhabar.com/2022/05/1133255;१२ जेठ, काठमाडौं । गुह्यश्वरी खोला किनारमा एउटा शव भेटिएको छ ।काठमाडौंको नयाँवस्तीस्थित गुह्यश्वरी खोला किनारमा एक युवको शव भेटिएको काँडाघारी प्रहरीले जनाएको छ । शव घोप्टो परेको अवस्थामा भेटिएको प्रहरीको भनाइ छ ।शव खोलाले बगाएको हुनसक्ने प्रहरीको आशंका छ तर थप अनुसन्धान सुरु गरिएको प्रहरीले जनाएको छ ।
गुल्मीमा चट्याङ लागेर एक जनाको मृत्यु;https://www.onlinekhabar.com/2022/05/1133125;११ जेठ, गुल्मी । गुल्मीमा चट्याङ लागेर एक जनाको मृत्यु भएको छ ।जिल्लाको मदाने गाउँपालिका वडा नम्बर–४ म्यालपोखरी निवासी ४५ वर्षकी राधिका भट्टराईको मृत्यु भएको जिल्ला प्रहरी कार्यालय गुल्मीका प्रहरी नायब उपरीक्षक माधवराज खरेलले बताए ।भट्टराईलाई आफ्नै गोठमा गाईवस्तुलाई घाँसपात गर्नेक्रममा चट्याङ लागेको प्रहरीले जनाएको छ । मृतको शव पोष्टमार्टमका लागि गुल्मी अस्पताल ल्याइएको छ ।
गुल्मीमा चट्याङ लागेर एक जनाको मृत्यु;https://www.onlinekhabar.com/2022/05/1133125;११ जेठ, गुल्मी । गुल्मीमा चट्याङ लागेर एक जनाको मृत्यु भएको छ ।जिल्लाको मदाने गाउँपालिका वडा नम्बर–४ म्यालपोखरी निवासी ४५ वर्षकी राधिका भट्टराईको मृत्यु भएको जिल्ला प्रहरी कार्यालय गुल्मीका प्रहरी नायब उपरीक्षक माधवराज खरेलले बताए ।भट्टराईलाई आफ्नै गोठमा गाईवस्तुलाई घाँसपात गर्नेक्रममा चट्याङ लागेको प्रहरीले जनाएको छ । मृतको शव पोष्टमार्टमका लागि गुल्मी अस्पताल ल्याइएको छ ।
विवेकशील साझामा मिलन पाण्डेको कारबाही फिर्ता हुने !;https://www.onlinekhabar.com/2022/05/1132861;११ जेठ, काठमाडौं । विवेकशील साझा पार्टीका अध्यक्ष रवीन्द्र मिश्रले पदबाट राजीनामा दिंदै संयोजक मिलन पाण्डेलगायतलाई गरिएको कारबाही फिर्ता गर्न आग्रह गरेका छन् ।आफूले प्रस्तुत गरेको ‘विचारभन्दा माथि देश’ दस्तावेजका कारण विवाद भई कारबाही गरिएका व्यक्तिको कारबाही फिर्ता गरिदिन मिश्रले पार्टी केन्द्रीय कार्यसम्पादन समिति र केन्द्रीय समितिलाई अनुरोध गरेका छन् ।मिश्रले आफ्ना कमजोरी र त्रुटिप्रति क्षमायाचना गर्दै भनेका छन्, ‘दस्तावेज प्रस्तुत गर्ने अध्यक्षले नै राजीनामा दिइसकेपछि ती कारबाहीहरू फिर्ता गरिदिन म पार्टीको केन्द्रीय कार्य सम्पादन समिति तथा केन्द्रीय समितिलाई विनम्र अनुरोध गर्दछु।’दस्तावेजप्रति असहमति राखेर राजीनामा दिएका सबैलाई पुनः पार्टीमा फर्किएर सामेल हुनसमेत मिश्रले आग्रह गरेका छन् ।मिश्रले प्रस्तुत गरेको दस्तावेजलाई लिएर पार्टीमा दुई लाइन संघर्ष देखिएपछि विवेकशील साझामा विवाद भएको थियो । मिश्रले दुई तिहाईले आफ्नो दस्तावेज पारित भएको घोषणा गर्दै विरोध गर्ने संयोजक पाण्डेलगायतका केन्द्रीय सदस्यहरूलाई कारबाही गरेका थिए ।मिश्रको आग्रह बमोजिम कारबाही फिर्ता भए विवेकशील साझा पार्टीको नेतृत्वमा पाण्डे पुनर्स्थापित हुनसक्ने पार्टीका एक नेताले जानकारी दिए ।‘पार्टीका केही साथीहरूले मिलन पाण्डेजीलाई छलफलका लागि बोलाइरहनुभएको छ’ ती नेताले भने, ‘मिश्रजीले ल्याएको दस्तावेज फिर्ता भएको अवस्थामा पाण्डेजीले पार्टी नेतृत्व गर्न सक्ने सम्भावना छ ।’
प्रदेश सांसदबाट राजीनामा दिएर मेयर लडेका कलाम पराजित;https://www.onlinekhabar.com/2022/05/1132775;११ जेठ, रौतहट । मधेश प्रदेशका प्रदेशसभा सदस्य स्थानीय तहको निर्वाचनमा पराजित भएका छन् ।रौतहटको गढीमाई नगरपालिकाको मेयर पदमा उम्मेदवारी दिएका प्रदेशसभा सदस्य शेख अबुलकलाम आजाद पराजित भएका हुन् ।प्रदेशसभा सदस्यबाट राजीनामा दिएर गढीमाई नगरपालिमामा जनता समाजवादी पार्टी (जसपा)बाट मेयर पदका उम्मेदवार बनेका अबुलकलाम आजादलाई नेपाली कांग्रेसका श्यामप्रसाद यादवले पराजित रेका हुन् ।दोस्रो कार्यकालका लागि निर्वाचित भएका श्यामप्रसाद यादवले ८६३१ मत ल्याउँदा आजादले भने ८०७३ मत ल्याए ।अब्दुल कलाम मधेश प्रदेश सरकारको विकास समितिको सभापतिसमेत थिए ।यसैगरी गढीमाई नगरपालिकाको उपमेयरमा भने जनता समाजवादी पार्टीकी स्मिता कुमारी यादव निर्वाचित भएकी छिन् ।यादवले ६६७१ मत प्राप्त गर्दा उनका निकटतम प्रतिस्प्रर्धी एकीकृत समाजवादीका नागेन्द्र सिंहले ५९०२ मत प्राप्त गरेका छन् ।
सिन्धुलीका डोरबहादुर बने विश्वकै होचा किशोर;https://www.onlinekhabar.com/2022/05/1132657;१० जेठ, काठमाडौं । सिन्धुलीका डोरबहादुर खपाङ्गीले विश्वकै होचो किशोरको रुपमा विश्व कीर्तिमान बनाएका छन् ।७३.४३ सेन्टिमिटर अर्थात २ फिट ४.९ इन्च अग्ला १८ वर्षका खपाङ्गीले संसारकै होचा किशोर (टीनएजर) को रुपमा गिनिज बुक अफ वर्ल्ड रेकर्ड्समा नाम लेखाएका हुन् ।उनलाई मंगलबार काठमाडौंमा आयोजित कार्यक्रममा गिनिज बुक अफ वर्ल्ड रेकर्डसको प्रमाणपत्र हस्तान्तरण गरिएको छ ।हेर्नुहोस् तस्वीरहरु 
रोल्पामा अटोरिक्सा दुर्घटनामा हुँदा चालकको मृत्यु, ३ जना घाइते;https://www.onlinekhabar.com/2022/05/1132531;१० जेठ, रोल्पा । रोल्पा नगरपालिका वडा नं २ सिमलवाङमा भएको अटो रिक्सा दुर्घटनामा १ जनाको मृत्यु भएको छ ।मंगलबार दिउँसो ४ वजे भएको दुर्घटनामा अटो चालक रोल्पा नगरपालिका वडा नं २ का २९ वर्षीय महेश कुँवरको घटनास्थलमै मृत्यु भएको प्रहरीले जनाएको छ । दुर्घटनामा ३ जना घाइते भएका छन् ।सदरमुकाम लिवाङवाट माडीचौर तर्फ जाँदै गरेको रा १ ह ४३४७ नम्बरको सो अटो अनियन्त्रित भई सडकवाट करिव ५० मिटर तल खसेको थियो ।घाइतेहरु रोल्पा नगरपालिका ७ माडीचौरका ५३ वर्षिय दलवहादुर पुनको वाँया हात र निधारमा चोट लागेको छ । यसैगरी सोही ठाउँ बस्ने वर्ष ५२ का जानसिंह पुनको टाउको र मुखमा चोट लागेको छ ।सोही ठाउँ बस्ने वर्ष ४७ का सहवीर खत्रीको दाहिने आँखामाथि चोट लागेको प्रहरीले जनाएको छ । दुर्घटनामा परी घाइते भएकाहरुलाई उपचारका रोल्पा अस्पतालमा पठाइएको प्रहरीले बताएको छ ।
सामाजिक सञ्जाललाई कानुन र करको दायरामा ल्याइने;https://www.onlinekhabar.com/2022/05/1132496;१० जेठ, काठमाडौं । सरकारले विद्युतीय प्रणालीबाट सञ्चालन भएका व्यवसायिक रुपमा चलिरहेका सामाजिक सञ्जाललाई कानुन र करको दायरामा ल्याइने छ ।राष्ट्रपति विद्यादेवी भण्डारीले मंगलबार संघीय संसदको संयुक्त बैठकमा पेश गरेको आगामी आर्थिक वर्ष २०७९/८० को नीति तथा कार्यक्रममा सामाजिक सञ्जाललाई करको दायरामा ल्याइने उल्लेख छ ।सरकारले डिजिटल नेपाल फ्रेमवर्कको प्रभावकारी कार्यान्वयनबाट सार्वजनिक सेवालाई सरल, सहज, सुलभ र पारदर्शी बनाउने नीति लिने नीति पनि लिएको छ ।देशैभर उच्चगतिको इन्टरनेट सेवा उपलब्ध गराउन पूर्वाधार विस्तार र पहुँच वृद्धि कार्यक्रमलाई तीव्रताका साथ कार्यान्वयन गरिने नीति तथा कार्यक्रममा उल्लेख छ ।सूचना प्रविधिको सुरक्षित प्रयोगका लागि साइबर सुरक्षा प्रणाली लागू गर्दै डिजिटल साक्षरता कार्यक्रमलाई अभियानको रूपमा अगाडि बढाउने सरकारी योजना छ ।
चक्रपथबाहिर र भक्तपुरमा पनि मेलम्चीको पाइप विस्तार हुने;https://www.onlinekhabar.com/2022/05/1132480;१० चैत, काठमाडौं । आगामी वर्षदेखि काठमाडौं उपत्यकाको चक्रपथबाहिर र भक्तपुरको अरनिको राजमार्ग वरिपरिका स्थानमा खानेपानीको पाइप बिछ्याउन थालिने भएको छ ।राष्ट्रपति विद्यादेवी भण्डारीले मंगलबार संघीय संसदको संयुक्त बैठकमा पेश गरेको आगामी आर्थिक वर्ष २०७९्/२०८०को नीति तथा कार्यक्रममा मेलम्ची जलाधारको भौगोलिक र नदी आकृति विज्ञानको अध्ययन प्रतिवेदनको आधारमा मेलम्ची खानेपानी आयोजनाको दिगो पानी पथान्तरणको लागि निकायगत समन्वय गर्ने घोषणा भएको छ ।पानीको सतह तथा भूमिगत स्रोत संरक्षण गर्दै जनतालाई खानेपानीको आपूर्तिको दिगो व्यवस्था मिलाउने नीति लिने सरकारी योजना छ ।काठमाडौं उपत्यकाभित्रका जलाधार संरक्षण गर्दै खानेपानी आपूर्ति सुनिश्चित गर्न थप स्रोतको अध्ययन गरिने भएको छ । महादेव खोलामा बहुउद्देश्यीय खानेपानी आयोजनाको निर्माण कार्य प्रारम्भ गर्ने योजना छ ।प्रत्येक स्थानीय तहमा प्रशोधित ढलसहितको फोहर पानी व्यवस्थापन गर्ने सुविधा पुर्‍याउने नीति सरकारको छ ।त्यस अन्तर्गत यो वर्ष कम्तीमा १ सय स्थानीय तहलाई सरसफाइ गुरुयोजना तयार गर्न सहयोग गरिने भएको छ । विभिन्न १२ सहरमा एकीकृत खानेपानी र फोहोरपानी प्रशोधनको विस्तृत अध्ययन गर्ने सरकारी योजना छ ।
विद्यार्थीलाई दुर्व्यवहार गरेको आरोपमा सेन्ट लरेन्स कलेजका शिक्षक पक्राउ;https://www.onlinekhabar.com/2022/05/1132222;१० जेठ, काठमाडौं । चाबहिलको सेन्ट लरेन्स कलेजका एकजना शिक्षक विद्यार्थीलाई दुर्व्यवहार गरेको आरोपमा पक्राउ परेका छन् । कलेजका शिक्षक जनार्दन अधिकारीलाई प्रहरी वृत्त, गौशालाले पक्राउ गरेको काठमाडौं प्रहरी परिसर, टेकुले जनाएको छ ।अधिकारीले कलेजका छात्रालाई दुर्व्यवहार गरेको भन्दै मंगलबार विद्यार्थीहरु आन्दोलित भएका थिए । त्यसपछि छलफलका लागि भन्दै शिक्षक र अभिभावकलाई प्रहरीले गौशालास्थित प्रहरी वृत्तमा बोलाएको थियो । त्यहीबीच सोधपुछ गरेर शिक्षक अधिकारीलाई प्रहरीले नियन्त्रणमा लिएको हो ।काठमाडौं प्रहरी प्रमुख एसएसपी सुदिप गिरी भन्छन्, ‘जाहेरी आइसकेको छैन, जाहेरी आइसकेपछि घटनाबारे विस्तृत विवरण सार्वजनिक गर्छौं ।’ अधिकारीले ‘आफूले भनेअनुसार गरे सहयोग गरिदिने’ भनेर छात्रामाथि गलत मनसाय राखेको विद्यार्थीहरुको आरोप छ ।पक्राउ परेका शिक्षकलाई कारबाहीको माग गर्दै विद्यार्थीहरुले प्रहरी वृत्त गौशालाबाहिर प्रदर्शन गरिरहेका छन् ।
उत्तम सुवेदीसहित ५ जनालाई एआईजीमा बढुवा गर्न सिफारिस;https://www.onlinekhabar.com/2022/05/1131689;९ जेठ, काठमाडौं । नेपाल प्रहरीका पाँच जना प्रहरी नायब महानिरीक्षक (डीआईजी) हरू प्रहरी अतिरिक्त महानिरीक्षक (एआईजी) मा बढुवाका लागि सिफारिस भएका छन् ।गृह मन्त्रालयमा सोमबार बसेको बढुवा समितिको बैठकले डीआईजी उत्तमराज सुवेदीसहित पाँच जनालाई एआईजीमा बढुवा गर्न सिफारिस गरेको हो ।बढुवा सिफारिस सूचीअनुसार १ नम्बरमा सुवेदी, दोस्रोमा अरुणकुमार विसी र तेस्रोमा दिवेश लोहोनी छन् । त्यसपछि मुकुन्दराज आचार्य र पूजा सिंह एआईजीमा बढुवाका लागि सिफारिस भएका छन् ।यसअघि डीआईजी वसन्तकुमार लामालाई एआईजीमा एकल बढुवा गरिएको थियो । तर उमेरहदका कारण उनले शनिबारबाटै अवकाश पाइसकेका छन् ।
